"id","fecha_hora_registro","nombre_del_que_registra","entidad","cargo","fecha_hora_evento","incertidumbre_fecha","latitud","longitud","incertidumbre_ubicacion","tipo_movimiento_masa","origen","municipio","corregimiento","vereda_barrio","sector","direccion","muertes","heridos","desaparecidos","otras_afectaciones","fuente","observaciones","validado"
724,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-05 02:00:00.000,Baja,"6.258274",-75.6200813,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,Antonio Nariño,,Calle 48 B # 107 C - 41 Interior 103,0,0,,,DAGRD,,true
725,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-07-15 12:00:00.000,Baja,"6.29022629787661",-75.65911734245437,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 60 San Cristóbal,El Uvito,,Cauce de la quebrada El Uvito,0,0,,,DAGRD,,true
726,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-06 00:00:00.000,Media,"6.2150525016167",-75.609957612801,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 70 Altavista,San José del Manzanillo,,Cerro de las Tres Cruces,0,0,,,DAGRD,,true
727,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-04 06:00:00.000,Baja,"6.27330072299998",-75.650342275,Media,Complejo,Lluvia,Medellín,Corregimiento 60 San Cristóbal,La Palma,,Calle 60 C # 152 C,0,0,,,DAGRD,,true
728,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-01 12:00:00.000,Baja,"6.17068233499998",-75.665573261,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 80 San Antonio de Prado,La Florida,,Carrera 87 # 65 Sur - 24,0,0,,,DAGRD,,true
729,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-03-06 20:00:00.000,Baja,"6.188672294565825",-75.65048494232784,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 80 San Antonio de Prado,La Verde,,Carrera 69 # 36 Sur - 129,0,0,,,DAGRD,,true
730,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-05-03 16:00:00.000,Baja,"6.26975842000002",-75.599229521,Media,Deslizamiento,Lluvia,Medellín,Comuna 12 La América,Calasanz Parte Alta,,Calle 54 # 83 - 79 105,0,0,,,DAGRD,,true
731,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-06 19:30:00.000,Baja,"6.300948448058031",-75.58053458244015,Media,Caída de rocas,Lluvia,Medellín,Comuna 6 Doce de Octubre,Doce de Octubre No.2,,Calle 101 A # 82 E - 33,0,0,,,DAGRD,,true
732,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-06 18:30:00.000,Baja,"6.279546332",-75.556836918,Media,Deslizamiento,Antrópico,Medellín,Comuna 4 Aranjuez,La piñuela,,Carrera 49 # 85 C - 132,0,0,,,DAGRD,,true
733,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-08 04:00:00.000,Baja,"6.29679121300001",-75.541663881,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,Santo Domingo Savio No.1,,Carrera 30 C # 107 A - 40 Interior 114,0,0,,,DAGRD,,true
734,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-05-23 00:00:00.000,Media,"6.210355696294625",-75.60585815702522,Media,Flujo,Lluvia,Medellín,Comuna 16 Belén,El Rincón,,Calle 2 B # 81 B - 99,0,0,,,DAGRD,,true
735,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-21 00:00:00.000,Media,"6.200536102777847",-75.59772230935141,Media,Deslizamiento,Lluvia,Medellín,Comuna 15 Guayabal,La Colina,,Calle 12 AA Sur # 55 D - 30,0,0,,,DAGRD,,true
736,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-08 23:00:00.000,Baja,"6.29689916299998",-75.551355189,Media,Deslizamiento,Lluvia,Medellín,Comuna 2 Santa Cruz,Andalucía,,Carrera 46 A # 107 - 99 Interior 105,0,0,,,DAGRD,,true
737,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-02-12 22:30:00.000,Baja,"6.2521717",-75.5400433,Media,Deslizamiento,Lluvia,Medellín,Comuna 8 Villa Hermosa,LLanaditas,,Calle 64 # 17 - 56,0,0,,,DAGRD,,true
738,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-08 21:30:00.000,Baja,"6.29976682500001",-75.552439041,Media,Deslizamiento,Lluvia,Medellín,Comuna 2 Santa Cruz,La Francia,,Carrera 49 A # 108 - 66 (12),0,0,,,DAGRD,,true
739,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-10 07:00:00.000,Baja,"6.289434411209301",-75.59798176140387,Media,Deslizamiento,Lluvia,Medellín,Comuna 7 Robledo,Aures No.1,,Carrera 96 A # 76 DA - 1 De referencia,0,0,,,DAGRD,,true
740,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-09 20:00:00.000,Baja,"6.29952307221041",-75.55352297868632,Media,Deslizamiento,Lluvia,Medellín,Comuna 2 Santa Cruz,La Francia,,Carrera 49 B # 107 - 203 Interior 195,0,0,,,DAGRD,,true
741,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-05-07 05:00:00.000,Baja,"6.23259954000002",-75.56405125,Media,Deslizamiento,Lluvia,Medellín,Comuna 9 Buenos Aires,Asomadera No.1,,Calle 34 # 34 C - 41 Interior 1460,0,0,,,DAGRD,,true
742,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-10 16:45:00.000,Baja,"6.27928722227703",-75.55627655499207,Media,Deslizamiento,Lluvia,Medellín,Comuna 4 Aranjuez,Las Esmeraldas,,Carrera 48 B # 86 CC - 57,0,0,,,DAGRD,,true
743,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-11 00:30:00.000,Baja,"6.18656844899999",-75.646169327,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 80 San Antonio de Prado,San Antonio de Prado,,Calle 38 A Sur # 65 C - 07,0,0,,,DAGRD,,true
744,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-11 08:00:00.000,Baja,"6.267127131",-75.63008602,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 60 San Cristóbal,La Loma,,Calle 51 # 125 - 13 Interior 117,0,1,,,DAGRD,,true
745,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2021-06-14 16:00:00.000,Baja,"6.182883355",-75.644713091,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 80 San Antonio de Prado,San Antonio de Prado,,Calle 42 Sur # 63 - 99,0,0,,,DAGRD,,true
746,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-11 00:00:00.000,Media,"6.23558613900002",-75.536040225,Media,Deslizamiento,Lluvia,Medellín,Comuna 8 Villa Hermosa,Villatina,,Carrera 10 # 55 - 29,0,0,,,DAGRD,,true
747,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-11 06:01:00.000,Baja,"6.251450055771918",-75.54120204617895,Media,Deslizamiento,Lluvia,Medellín,Comuna 8 Villa Hermosa,LLanaditas,,Carrera 18 CC # 57 A - 110 Interior 111,0,1,,,DAGRD,,true
748,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-12 02:30:00.000,Baja,"6.26991276000001",-75.629378247,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 60 San Cristóbal,La Loma,,Calle 53 # 120 B - 100 Dirección de referencia,0,0,,,DAGRD,,true
749,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-12 00:00:00.000,Media,"6.275445256879198",-75.60609082100189,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,Blanquizal,,Calle 57 F # 92 DD - 109 Interior 106,0,0,,,DAGRD,,true
750,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-12 12:00:00.000,Baja,"6.244465685918667",-75.54202256905037,Media,Deslizamiento,Antrópico,Medellín,Comuna 8 Villa Hermosa,La Libertad,,Carrera 24 AA # 56 E - 88 De referencia,0,0,,,DAGRD,,true
751,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-11 07:30:00.000,Baja,"6.27531890300003",-75.543369826,Media,Deslizamiento,Lluvia,Medellín,Comuna 3 Manrique,Oriente,,Carrera 31 A # 84 - 188 Interior 140 Dirección de referencia,0,0,,,DAGRD,,true
752,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-12 13:30:00.000,Baja,"6.25113603199998",-75.539176717,Media,Deslizamiento,Lluvia,Medellín,Comuna 8 Villa Hermosa,LLanaditas,,Calle 57 B # 16 D - 56 Interior 105,0,0,,,DAGRD,,true
753,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-07-02 20:00:00.000,Baja,"6.28371118000001",-75.542621208,Media,Deslizamiento,Lluvia,Medellín,Comuna 3 Manrique,San José La Cima No.1,,Calle 92 D # 28 - 79,0,0,,,DAGRD,,true
754,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-07-01 00:00:00.000,Media,"6.278900597155253",-75.53786017960188,Media,Deslizamiento,Lluvia,Medellín,Comuna 3 Manrique,Oriente,,Carrera 22 B # 84 AA - 289 Interior 1109 Sendero,0,0,,,DAGRD,,true
755,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-25 05:00:00.000,Baja,"6.25159916500002",-75.538250939,Media,Deslizamiento,Antrópico,Medellín,Comuna 8 Villa Hermosa,LLanaditas,,Carrera 16 D # 57 B - 67 Interior 105,0,0,,,DAGRD,,true
756,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2020-09-14 18:30:00.000,Baja,"6.25459490999998",-75.552313964,Media,Deslizamiento,Lluvia,Medellín,Comuna 8 Villa Hermosa,San Miguel,,Carrera 37 # 63 A - 71 Interior 201,0,0,,,DAGRD,,true
757,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2018-08-23 21:00:00.000,Baja,"6.23048532299998",-75.529230838,Media,Deslizamiento,Lluvia,Medellín,Comuna 8 Villa Hermosa,Las Estancias,,Calle 51 A # 1 - 36 Interior 110,0,0,,,DAGRD,,true
758,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-14 06:00:00.000,Baja,"6.264529",-75.612807,Media,Deslizamiento,Antrópico,Medellín,Comuna 13 San Javier,Juan XXIII La Quiebra,,Calle 49 B # 99 EE - 221 173,0,0,,,DAGRD,,true
759,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-14 05:00:00.000,Baja,"6.27402604000002",-75.635283749,Media,Deslizamiento,Antrópico,Medellín,Corregimiento 60 San Cristóbal,La Loma,,Calle 57 # 129 - 129 Interior 110,0,0,,,DAGRD,,true
760,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-05-01 00:00:00.000,Media,"6.2656265804682",-75.61745698682036,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 60 San Cristóbal,La Loma,,Calle 52 A # 105 - 4 Interior 125,0,0,,,DAGRD,,true
761,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-16 00:00:00.000,Media,"6.204614744759711",-75.60169670628255,Media,Deslizamiento,Lluvia,Medellín,Comuna 16 Belén,La Hondonada,,Carrera 79 C # 6 Sur - 110,0,0,,,DAGRD,,true
762,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-15 12:00:00.000,Baja,"6.297154533362732",-75.54397005832445,Media,Deslizamiento,Antrópico,Medellín,Comuna 1 Popular,Santo Domingo Savio No.1,,Carrera 33 A # 107 C - 109 Interior 112,0,0,,,DAGRD,,true
763,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-12 02:00:00.000,Baja,"6.268009443872544",-75.60133370554124,Media,Otro,Lluvia,Medellín,Comuna 12 La América,Calasanz Parte Alta,,Calle 51 # 84 - 50,0,0,,,DAGRD,,true
764,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-22 00:00:00.000,Media,"6.25262356799999",-75.628592154,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,El Salado,,Carrera 118 # 39 AD - 99,0,0,,,DAGRD,,true
765,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-05-05 09:30:00.000,Baja,"6.2857564",-75.5866162,Media,Deslizamiento,Lluvia,Medellín,Comuna 7 Robledo,El Diamante,,Calle 82 # 87 - 88,0,0,,,DAGRD,,true
766,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-13 21:00:00.000,Baja,"6.273355560879114",-75.61495586261772,Media,Deslizamiento,Lluvia,Medellín,Comuna 7 Robledo,Olaya Herrera,,Calle 58 # 105 D - 81 Dirección de Referencia,0,0,,,DAGRD,,true
767,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-14 05:00:00.000,Baja,"6.273447191",-75.597980939,Media,Deslizamiento,Antrópico,Medellín,Comuna 13 San Javier,El Pesebre,,Calle 59 # 85 - 43,0,0,,,DAGRD,,true
768,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-14 22:00:00.000,Baja,"6.269085172443899",-75.62774894933706,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 60 San Cristóbal,La Loma,,Carrera 120 E # 52 - 17 Interior 106,0,0,,,DAGRD,,true
769,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-20 12:00:00.000,Baja,"6.272071450301519",-75.59883822832317,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,El Pesebre,,Calle 57 B # 83 - 4 Interior 201,0,0,,,DAGRD,,true
770,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2021-06-21 05:00:00.000,Baja,"6.264529",-75.612807,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,Juan XXIII La Quiebra,,Carrera 99 DD # 49 A - 110 Interior 116,0,0,,,DAGRD,,true
771,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-20 12:00:00.000,Baja,"6.26324973800001",-75.611063228,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,La Pradera,,Calle 49 AA # 96 CC - 31 Interior 126,0,0,,,DAGRD,,true
772,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-15 18:30:00.000,Baja,"6.295390473",-75.550477861,Media,Deslizamiento,Antrópico,Medellín,Comuna 2 Santa Cruz,Villa del Socorro,,Calle 107 # 43 B - 61 301,0,0,,,DAGRD,,true
773,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-15 18:00:00.000,Baja,"6.27158974500003",-75.599165282,Media,Deslizamiento,Antrópico,Medellín,Comuna 13 San Javier,El Pesebre,,Carrera 83 # 57 - 15 Interior 1118,0,0,,,DAGRD,,true
774,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-16 08:00:00.000,Baja,"6.26726992499999",-75.628837356,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 60 San Cristóbal,La Loma,,Carrera 121 C # 48 CC - 27 Interior 136,0,0,,,DAGRD,,true
775,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-16 10:00:00.000,Baja,"6.276261293124566",-75.60914692522884,Media,Deslizamiento,Lluvia,Medellín,Comuna 7 Robledo,Olaya Herrera,,Calle 62 # 96 A - 157 Dirección de referencia,0,0,,,DAGRD,,true
776,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-16 06:00:00.000,Baja,"6.27945327499998",-75.542567916,Media,Flujo,Lluvia,Medellín,Comuna 3 Manrique,San José La Cima No.2,,Carrera 24 C # 90 - 195 Interior 165,0,0,,,DAGRD,,true
777,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-16 08:00:00.000,Baja,"6.22522047530732",-75.560021242573,Media,Deslizamiento,Lluvia,Medellín,Comuna 9 Buenos Aires,Asomadera No.1,,Calle 29 # 29 - 31 De referencia,0,0,,,DAGRD,,true
778,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2019-04-22 00:00:00.000,Media,"6.24666987000001",-75.551406098,Media,Deslizamiento,Lluvia,Medellín,Comuna 8 Villa Hermosa,Sucre,,Calle 56 # 31 - 02,0,0,,,DAGRD,,true
779,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-16 06:21:00.000,Baja,"6.291213928266464",-75.55215415431167,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,Moscú No.2,,Calle 101 # 45 - 49 Interior 109,0,0,,,DAGRD,,true
780,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-08-08 02:00:00.000,Baja,"6.27667480100001",-75.631291602,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 60 San Cristóbal,Cabecera Urbana Corregimiento San Cristóbal,,Carrera 126 # 60 - 92,0,0,,,DAGRD,,true
781,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-07-13 10:53:00.000,Baja,"6.26960810136132",-75.61363262368288,Media,Deslizamiento,Antrópico,Medellín,Corregimiento 60 San Cristóbal,Área de Expansión San Cristóbal,,Calle 49 B # 99 EE - 21 De referencia,0,0,,,DAGRD,,true
782,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-17 12:00:00.000,Baja,"6.29728859400001",-75.544566779,Media,Deslizamiento,Antrópico,Medellín,Comuna 1 Popular,Santo Domingo Savio No.1,,Calle 108 # 34 - 12,0,0,,,DAGRD,,true
783,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-20 22:00:00.000,Baja,"6.26485476900001",-75.624492871,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 60 San Cristóbal,La Loma,,Calle 48 D # 110 - 274 Interior 130,0,0,,,DAGRD,,true
784,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-18 13:45:00.000,Baja,"6.26501391579549",-75.634921176243,Media,Deslizamiento,Antrópico,Medellín,Corregimiento 60 San Cristóbal,La Loma,,Calle 53 # 122 - 94 Interior 108,0,0,,,DAGRD,,true
785,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-19 11:45:00.000,Baja,"6.228978988370292",-75.53067585648377,Media,Deslizamiento,Lluvia,Medellín,Comuna 9 Buenos Aires,Juan Pablo II,,Carrera 2 A # 47 A - 32 Interior 102,0,0,,,DAGRD,,true
786,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-18 23:00:00.000,Baja,"6.20963386832572",-75.4978606984054,Media,Flujo,Lluvia,Medellín,Corregimiento 90 Santa Elena,Santa Elena Sector Central,,Calle 51 B # 1 Este - 255 De referencia,0,0,,,DAGRD,,true
787,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-18 03:00:00.000,Baja,"6.2068644",-75.6048047,Media,Deslizamiento,Lluvia,Medellín,Comuna 16 Belén,El Rincón,,Carrera 82 # 1 Sur - 117,0,0,,,DAGRD,,true
788,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-19 16:00:00.000,Baja,"6.28833558700001",-75.548937491,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,Moscú No.2,,Carrera 40 # 97 - 44 Interior 118,0,0,,,DAGRD,,true
789,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-21 01:00:00.000,Baja,"6.289803742",-75.54936088,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,Moscú No.2,,Carrera 44 B # 99 - 31,0,0,,,DAGRD,,true
790,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-20 02:00:00.000,Baja,"6.251567493665691",-75.53712269594864,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 90 Santa Elena,Piedras Blancas - Matasano,,Carrera 16 DD # 63 - 2 Interior 185 De referencia,0,0,,,DAGRD,,true
791,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-20 05:22:00.000,Baja,"6.281298568174679",-75.64386064863933,Media,Complejo,Lluvia,Medellín,Corregimiento 60 San Cristóbal,Travesías,,Carrera 145 # 63 - 51,0,0,,,DAGRD,,true
792,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-20 07:00:00.000,Baja,"6.195296806827854",-75.64373635633167,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 80 San Antonio de Prado,La Verde,,Calle 32 A Sur # 62 B - 60 De referencia,0,0,,,DAGRD,,true
793,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-20 16:00:00.000,Baja,"6.2931868",-75.541724,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,Santo Domingo Savio No.1,,Carrera 28 AE # 108 EC - 54 Interior 103,0,0,,,DAGRD,,true
794,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2018-05-10 00:00:00.000,Media,"6.253169121794957",-75.53954589155228,Media,Deslizamiento,Lluvia,Medellín,Comuna 8 Villa Hermosa,LLanaditas,,Calle 59 C # 16 D - 88 Interior 102,0,0,,,DAGRD,,true
795,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-05-16 06:00:00.000,Baja,"6.27245812799998",-75.614557495,Media,Deslizamiento,Lluvia,Medellín,Comuna 7 Robledo,Olaya Herrera,,Carrera 105 # 57 - 9 Interior 106 Dirección de referencia,0,0,,,DAGRD,,true
796,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-20 11:02:00.000,Baja,"6.234511962359177",-75.527927811813,Media,Deslizamiento,Lluvia,Medellín,Comuna 8 Villa Hermosa,La Sierra,,Calle 55 G # 3 Este - 54 Piso 1,0,0,,,DAGRD,,true
797,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-21 15:00:00.000,Baja,"6.2691588",-75.5473213,Media,Caída de rocas,Lluvia,Medellín,Comuna 3 Manrique,El Raizal,,Calle 80 # 28 - 6 Interior 112 Dirección de referencia Und. Habitacional 1,0,0,,,DAGRD,,true
798,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-21 06:00:00.000,Baja,"6.295191225",-75.539726078,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,La Avanzada,,Calle 107 B # 27 B - 90 Interior 150,0,0,,,DAGRD,,true
799,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-21 06:00:00.000,Baja,"6.27026939299998",-75.539298706,Media,Deslizamiento,Antrópico,Medellín,Comuna 3 Manrique,La Cruz,,Calle 79 C # 24 C - 105 Interior 187,0,0,,,DAGRD,,true
800,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-16 04:00:00.000,Baja,"6.282298112117586",-75.56877527779521,Media,Otro,Lluvia,Medellín,Comuna 5 Castilla,Oleoducto,,Carrera 64 C # 78 - 580,0,0,,,DAGRD,,true
801,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-22 07:00:00.000,Baja,"6.28867533699997",-75.55038154,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,Moscú No.2,,Carrera 44 # 97 - 94,0,0,,,DAGRD,,true
802,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-18 05:00:00.000,Baja,"6.2350279",-75.5269421,Media,Deslizamiento,Lluvia,Medellín,Comuna 8 Villa Hermosa,La Sierra,,Calle 55 H # 3 Este - 29,0,0,,,DAGRD,,true
803,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-28 01:00:00.000,Baja,"6.26950888800002",-75.553737259,Media,Deslizamiento,Lluvia,Medellín,Comuna 3 Manrique,Campo Valdés No.2,,Carrera 44 # 74 - 145,0,0,,,DAGRD,,true
804,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-10 05:00:00.000,Baja,"6.26497153999998",-75.540788838,Media,Deslizamiento,Antrópico,Medellín,Comuna 3 Manrique,Versalles No.2,,Carrera 25 # 69 D - 99 Dirección de referencia,0,0,,,DAGRD,,true
805,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-27 22:40:00.000,Baja,"6.21002949899997",-75.607144754,Media,Deslizamiento,Lluvia,Medellín,Comuna 16 Belén,El Rincón,,Calle 2 B # 81 B - 207 Interior 102.  (de referencia),0,0,,,DAGRD,,true
806,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-29 12:30:00.000,Baja,"6.21048979800003",-75.605817944,Media,Deslizamiento,Lluvia,Medellín,Comuna 16 Belén,El Rincón,,Calle 2 B # 81 B - 69 Interior 301,0,0,,,DAGRD,,true
807,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-28 03:00:00.000,Baja,"6.2309067",-75.5283067,Media,Deslizamiento,Lluvia,Medellín,Comuna 8 Villa Hermosa,Las Estancias,,Calle 51 A # 1 - 4,0,0,,,DAGRD,,true
808,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-07-05 02:00:00.000,Baja,"6.231091966248487",-75.53183745136461,Media,Deslizamiento,Lluvia,Medellín,Comuna 8 Villa Hermosa,Las Estancias,,Calle 52 # 2 B - 22,0,1,,,DAGRD,,true
809,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-07-16 17:30:00.000,Baja,"6.29730032100002",-75.542467358,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,Santo Domingo Savio No.1,,Carrera 30 C # 107 A - 118 Interior 103 piso 1,0,0,,,DAGRD,,true
810,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-28 01:00:00.000,Baja,"6.25018115199998",-75.625649934,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,Las Independencias,,Calle 39 A # 113 - 48,0,0,,,DAGRD,,true
811,2024-08-06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-27 01:30:00.000,Baja,"6.254329149",-75.629742338,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,El Salado,,Carrera 120 # 39 FC - 29 Interior 343,0,0,,,DAGRD,,true
